CustomerKey;FirstName;LastName;FullName;Gender;GenderShort;City;DateFirstPurchase
11360;Tyrone;Serrano;Tyrone Serrano;Male;M;Rockhampton;2021-06-27
11361;Cindy;Ramos;Cindy Ramos;Female;F;Newcastle;2023-10-01
11362;Damien;Shan;Damien Shan;Male;M;Cranbourne;2023-03-29
11363;Julian;Ross;Julian Ross;Male;M;Melbourne;2021-06-08
11364;Jennifer;Collins;Jennifer Collins;Female;F;Geelong;2021-06-07
11365;Brittney;Sun;Brittney Sun;Female;F;Findon;2021-05-31
11366;Virginia;Patel;Virginia Patel;Female;F;Seaford;2023-06-24
11367;Calvin;Nara;Calvin Nara;Male;M;North Sydney;2023-07-07
11368;Edward;Miller;Edward Miller;Male;M;Rockhampton;2021-06-24
11369;Ashlee;Tang;Ashlee Tang;Female;F;Findon;2023-07-05
11370;Alicia;Xu;Alicia Xu;Female;F;South Melbourne;2023-07-13
11371;Lacey;Jai;Lacey Jai;Female;F;Rockhampton;2023-11-07
11372;Wendy;Romero;Wendy Romero;Female;F;Brisbane;2021-06-07
11373;Carly;Luo;Carly Luo;Female;F;Salzgitter;2023-08-27
11374;Jimmy;Ortega;Jimmy Ortega;Male;M;Werne;2023-04-15
11375;Francisco;Martinez;Francisco Martinez;Male;M;High Wycombe;2023-10-17
11376;Lance;Vazquez;Lance Vazquez;Male;M;Liverpool;2023-10-15
11377;David;Robinett;David Robinett;Male;M;Solingen;2023-02-28
11378;Shannon;Liang;Shannon Liang;Female;F;Metz;2022-10-17
11379;Gary;Vazquez;Gary Vazquez;Male;M;Boulogne-Billancourt;2022-10-02
11380;Mitchell;Kumar;Mitchell Kumar;Male;M;Saarlouis;2021-10-11
11381;Meredith;Raman;Meredith Raman;Female;F;London;2021-06-12
11382;Edward;Patterson;Edward Patterson;Male;M;Roubaix;2022-11-03
11383;Marie;Gill;Marie Gill;Female;F;Roissy en Brie;2024-01-01
11384;Tiffany;Wang;Tiffany Wang;Female;F;Les Ulis;2023-08-02
11385;Miguel;Allen;Miguel Allen;Male;M;York;2023-07-06
11386;Jaclyn;Cai;Jaclyn Cai;Female;F;Darmstadt;2023-11-02
11387;Megan;Ramirez;Megan Ramirez;Female;F;Gateshead;2021-07-26
11388;Joseph;Martin;Joseph Martin;Male;M;York;2021-07-03
11389;Karl;Shan;Karl Shan;Male;M;Duesseldorf;2023-11-17
11390;Christine;Raji;Christine Raji;Female;F;Saint Germain en Laye;2023-11-07
11391;Lindsay;Xie;Lindsay Xie;Female;F;Salzgitter;2023-10-26
11392;Willie;Zhao;Willie Zhao;Male;M;Frankfurt;2023-03-29
11393;Kurt;Pal;Kurt Pal;Male;M;Saint Ouen;2023-07-16
11394;George;McDonald;George McDonald;Male;M;Milton Keynes;2021-07-04
11395;Beth;Gutierrez;Beth Gutierrez;Female;F;Frankfurt;2021-11-14
11396;Ian;Lopez;Ian Lopez;Male;M;Saarlouis;2023-10-26
11397;Latoya;Shan;Latoya Shan;Female;F;Paris;2023-07-07
11398;Colin;Nath;Colin Nath;Male;M;Newcastle upon Tyne;2021-07-03
11399;Brenda;Mehta;Brenda Mehta;Female;F;Paris;2023-04-13
11400;Franklin;Raji;Franklin Raji;Male;M;London;2021-07-15
11401;Linda;Navarro;Linda Navarro;Female;F;Paris;2022-10-28
11402;Kelli;Cai;Kelli Cai;Female;F;Orleans;2022-11-07
11403;Nancy;Schmidt;Nancy Schmidt;Female;F;Saint Ouen;2022-10-28
11404;Megan;Taylor;Megan Taylor;Female;F;Kassel;2023-02-10
11405;Bonnie;Goel;Bonnie Goel;Female;F;Bonn;2023-03-31
11406;Latoya;Xu;Latoya Xu;Female;F;Paris;2022-11-04
11407;Mario;She;Mario She;Male;M;Münster;2023-06-23
11408;Darren;Gill;Darren Gill;Male;M;London;2023-03-05
11409;Jacqueline;Hayes;Jacqueline Hayes;Female;F;Saint Germain en Laye;2022-11-17
11410;Maurice;Goel;Maurice Goel;Male;M;Paris;2022-11-13
11411;Devin;Ross;Devin Ross;Male;M;Ingolstadt;2023-08-04
11412;Sydney;Bryant;Sydney Bryant;Female;F;Ingolstadt;2021-11-05
11413;Megan;Stewart;Megan Stewart;Female;F;Gateshead;2021-08-10
11414;Ian;Richardson;Ian Richardson;Male;M;Kirkby;2021-08-13
11415;Randy;She;Randy She;Male;M;Darmstadt;2023-08-16
11416;Katrina;Becker;Katrina Becker;Female;F;Croix;2022-11-07
11417;Lacey;Zheng;Lacey Zheng;Female;F;Pantin;2022-11-04
11418;Rafael;Hu;Rafael Hu;Male;M;Paderborn;2023-12-17
11419;Kyle;Scott;Kyle Scott;Male;M;Watford;2023-03-12
11420;Jordan;Turner;Jordan Turner;Male;M;Roubaix;2022-11-01
11421;Amy;Sun;Amy Sun;Female;F;Offenbach;2021-11-03
11422;Dustin;Deng;Dustin Deng;Male;M;Liverpool;2021-08-22
11423;Jasmine;Stewart;Jasmine Stewart;Female;F;Hamburg;2021-12-10
11424;Pamela;Garcia;Pamela Garcia;Female;F;Berlin;2023-04-21
11425;Ariana;Gray;Ariana Gray;Female;F;Metz;2022-11-22
11426;Kristopher;Mehta;Kristopher Mehta;Male;M;Braunschweig;2023-04-09
11427;Desiree;Dominguez;Desiree Dominguez;Female;F;Kiel;2021-12-20
11428;Deanna;Perez;Deanna Perez;Female;F;Poing;2021-12-05
11429;Marco;Lopez;Marco Lopez;Male;M;Sèvres;2022-12-14
11430;Casey;Yuan;Casey Yuan;Female;F;Bottrop;2023-03-19
11431;Bryant;Garcia;Bryant Garcia;Male;M;Hof;2021-12-21
11432;Dominique;Prasad;Dominique Prasad;Female;F;Roissy en Brie;2022-12-10
11433;Maurice;Shan;Maurice Shan;Male;M;Tremblay-en-France;2022-12-02
11434;Andre;Lopez;Andre Lopez;Male;M;West Sussex;2023-06-15
11435;Robin;Romero;Robin Romero;Female;F;Kiel;2024-01-04
11436;Taylor;Cox;Taylor Cox;Female;F;Watford;2023-05-22
11437;Alfredo;Moreno;Alfredo Moreno;Male;M;Villeneuve-d'Ascq;2023-12-19
11438;Jenny;Nara;Jenny Nara;Female;F;Werne;2023-02-05
11439;Janet;Munoz;Janet Munoz;Female;F;Paris La Defense;2022-11-29
11440;Sergio;Weber;Sergio Weber;Male;M;Lille;2023-03-27
11441;Erika;Gomez;Erika Gomez;Female;F;Paris;2024-01-08
11442;Joseph;Harris;Joseph Harris;Male;M;Tremblay-en-France;2023-09-29
11443;Grace;Griffin;Grace Griffin;Female;F;Hobart;2021-06-07
11444;Tina;Mehta;Tina Mehta;Female;F;Bendigo;2021-06-01
11445;Kari;Kim;Kari Kim;Female;F;Silverwater;2021-06-06
11446;Bethany;Chander;Bethany Chander;Female;F;Lane Cove;2021-06-18
11447;Jennifer;Roberts;Jennifer Roberts;Female;F;Hervey Bay;2021-06-28
11448;Kyle;Patterson;Kyle Patterson;Male;M;Melbourne;2021-06-16
11449;Alvin;Hu;Alvin Hu;Male;M;Seaford;2021-06-19
11450;Brett;Mehta;Brett Mehta;Male;M;Cloverdale;2021-06-29
11451;Ruben;Muñoz;Ruben Muñoz;Male;M;Newcastle;2021-07-29
11452;Erika;Rubio;Erika Rubio;Female;F;Caloundra;2021-07-11
11453;Stanley;Malhotra;Stanley Malhotra;Male;M;Hobart;2021-07-15
11454;Melinda;Navarro;Melinda Navarro;Female;F;Melbourne;2021-07-31
11455;Ross;Sanz;Ross Sanz;Male;M;Melton;2021-07-01
11456;Jon;Gao;Jon Gao;Male;M;St. Leonards;2021-07-17
11457;Jaime;Gutierrez;Jaime Gutierrez;Female;F;Wollongong;2021-07-17
11458;Bianca;Liu;Bianca Liu;Female;F;Springwood;2023-03-30
11459;Tasha;Deng;Tasha Deng;Female;F;Port Macquarie;2021-07-27
11460;Melvin;Chande;Melvin Chande;Male;M;Cranbourne;2021-07-21
11461;Victor;Jimenez;Victor Jimenez;Male;M;Lavender Bay;2021-07-31
11462;Laura;Lin;Laura Lin;Female;F;Matraville;2021-07-16
11463;Alisha;Beck;Alisha Beck;Female;F;Cloverdale;2023-03-05
11464;Alejandro;Huang;Alejandro Huang;Male;M;South Melbourne;2021-07-22
11465;Louis;Luo;Louis Luo;Male;M;Gold Coast;2021-07-14
11466;Grant;Tang;Grant Tang;Male;M;Lavender Bay;2023-05-22
11467;Arturo;Zheng;Arturo Zheng;Male;M;St. Leonards;2023-07-31
11468;Jaclyn;Andersen;Jaclyn Andersen;Female;F;York;2021-08-08
11469;Edwin;Raji;Edwin Raji;Male;M;York;2023-08-09
11470;Jay;Suarez;Jay Suarez;Male;M;Stuttgart;2022-01-22
11471;Latasha;Suarez;Latasha Suarez;Female;F;Chatou;2023-05-17
11472;Kenneth;Kumar;Kenneth Kumar;Male;M;Hawthorne;2021-07-26
11473;Grace;Henderson;Grace Henderson;Female;F;Drancy;2023-06-02
11474;Melvin;Xu;Melvin Xu;Male;M;Peterborough;2023-09-26
11475;Cesar;Subram;Cesar Subram;Male;M;London;2023-04-23
11476;Erika;Navarro;Erika Navarro;Female;F;Kirkby;2023-11-01
11477;Tristan;Hughes;Tristan Hughes;Male;M;Darmstadt;2023-09-25
11478;Billy;Hernandez;Billy Hernandez;Male;M;Sèvres;2023-04-19
11479;Darryl;Wu;Darryl Wu;Male;M;Saint Ouen;2022-12-05
11480;Colleen;Ma;Colleen Ma;Female;F;Tremblay-en-France;2022-12-25
11481;Erica;Hu;Erica Hu;Female;F;Braunschweig;2022-01-27
11482;Adrienne;Torres;Adrienne Torres;Female;F;Warrington;2021-09-08
11483;Calvin;Chande;Calvin Chande;Male;M;Paris;2022-12-22
11484;Erick;Sai;Erick Sai;Male;M;Neunkirchen;2022-01-02
11485;Donald;Chandra;Donald Chandra;Male;M;Esher-Molesey;2021-09-14
11486;Ariana;Rogers;Ariana Rogers;Female;F;Erlangen;2023-11-24
11487;Morgan;Jones;Morgan Jones;Female;F;Dunkerque;2023-12-15
11488;Jermaine;Lopez;Jermaine Lopez;Male;M;London;2021-10-28
11489;Deborah;Goel;Deborah Goel;Female;F;Oxford;2021-10-28
11490;Danny;Rubio;Danny Rubio;Male;M;Paris La Defense;2023-04-04
11491;Andre;Perez;Andre Perez;Male;M;London;2021-11-07
11492;Terrence;Chander;Terrence Chander;Male;M;Eilenburg;2022-02-11
11493;Dawn;Wu;Dawn Wu;Female;F;London;2021-11-14
11494;Jimmy;Gutierrez;Jimmy Gutierrez;Male;M;Runcorn;2021-12-23
11495;Francis;Jimenez;Francis Jimenez;Male;M;Bonn;2023-10-26
11496;Gary;Ortega;Gary Ortega;Male;M;Warrington;2021-11-30
11497;Katrina;Nath;Katrina Nath;Female;F;Newcastle upon Tyne;2023-11-04
11498;Arturo;Sun;Arturo Sun;Male;M;Cliffside;2023-02-28
11499;Pedro;Vance;Pedro Vance;Male;M;Concord;2023-04-06
11500;Sarah;Simmons;Sarah Simmons;Female;F;Langley;2023-01-31
11501;Brandy;Chandra;Brandy Chandra;Female;F;Cliffside;2023-03-27
11502;Jared;Peterson;Jared Peterson;Male;M;Shawnee;2023-01-30
11503;Dennis;Wu;Dennis Wu;Male;M;Coronado;2023-05-26
11504;Jordan;Baker;Jordan Baker;Female;F;Downey;2023-05-01
11505;Jasmine;Powell;Jasmine Powell;Female;F;Burnaby;2023-02-22
11506;Nicholas;Brown;Nicholas Brown;Male;M;Port Hammond;2023-03-08
11507;Isabella;Russell;Isabella Russell;Female;F;Victoria;2023-02-17
11508;Elizabeth;Wilson;Elizabeth Wilson;Female;F;Lynnwood;2023-05-02
11509;Roger;Harui;Roger Harui;Female;F;Novato;2023-07-29
11510;Seth;Roberts;Seth Roberts;Male;M;N. Vancouver;2023-03-12
11511;Caleb;Perry;Caleb Perry;Male;M;Lebanon;2023-03-13
11512;Natalie;Campbell;Natalie Campbell;Female;F;Oak Bay;2023-12-28
11513;Alyssa;Howard;Alyssa Howard;Female;F;Royal Oak;2023-06-08
11514;Dalton;Diaz;Dalton Diaz;Male;M;Tacoma;2023-06-24
11515;Shannon;Huang;Shannon Huang;Female;F;Burbank;2021-08-31
11516;Mya;Gonzales;Mya Gonzales;Female;F;Colma;2021-09-15
11517;Katherine;Bryant;Katherine Bryant;Female;F;Redwood City;2023-06-26
11518;Edward;Washington;Edward Washington;Male;M;Milwaukie;2023-10-27
11519;Jerome;Navarro;Jerome Navarro;Male;M;Cliffside;2023-03-13
11520;Jada;Morgan;Jada Morgan;Female;F;Port Hammond;2023-02-22
11521;Ariana;Peterson;Ariana Peterson;Female;F;Walla Walla;2023-03-05
11522;Christian;Hughes;Christian Hughes;Male;M;Oregon City;2021-09-03
11523;Lucas;Taylor;Lucas Taylor;Male;M;N. Vancouver;2023-02-15
11524;Alyssa;Jackson;Alyssa Jackson;Female;F;Torrance;2023-08-28
11525;Ariana;Cook;Ariana Cook;Female;F;Lebanon;2021-09-06
11526;Katherine;Diaz;Katherine Diaz;Female;F;Westminster;2023-02-03
11527;Jenna;Green;Jenna Green;Female;F;San Gabriel;2023-02-07
11528;Joan;Washington;Joan Washington;Female;F;Glendale;2021-09-12
11529;Austin;Bryant;Austin Bryant;Male;M;Portland;2021-09-24
11530;Andrew;Martinez;Andrew Martinez;Male;M;N. Vancouver;2023-01-28
11531;Nina;Yuan;Nina Yuan;Female;F;Beverly Hills;2021-08-30
11532;Lauren;Miller;Lauren Miller;Female;F;Redmond;2023-04-05
11533;Ebony;Gill;Ebony Gill;Female;F;Birmingham;2023-05-14
11534;Cameron;Lewis;Cameron Lewis;Male;M;Long Beach;2021-09-18
11535;Devin;Nelson;Devin Nelson;Male;M;Lebanon;2021-09-02
11536;Logan;Chow;Logan Chow;Male;M;Fremont;2021-09-24
11537;Dakota;Ross;Dakota Ross;Male;M;Colma;2021-09-21
11538;Nicole;Taylor;Nicole Taylor;Female;F;Palo Alto;2021-09-16
11539;Justin;Washington;Justin Washington;Male;M;Concord;2021-09-23
11540;Alberto;Navarro;Alberto Navarro;Male;M;Coronado;2021-09-13
11541;Aidan;Ross;Aidan Ross;Male;M;Portland;2021-09-12
11542;Alejandro;Tang;Alejandro Tang;Male;M;York;2023-05-11
11543;Sheena;Chande;Sheena Chande;Female;F;Paris;2023-12-21
11544;Joel;Garcia;Joel Garcia;Male;M;Darmstadt;2023-08-28
11545;Reginald;Dominguez;Reginald Dominguez;Male;M;Paris;2023-07-13
11546;Christine;Chande;Christine Chande;Female;F;Roubaix;2022-12-02
11547;Cindy;Sai;Cindy Sai;Female;F;Paris;2022-12-25
11548;Raymond;Sanchez;Raymond Sanchez;Male;M;Berkshire;2021-12-02
11549;Crystal;Liang;Crystal Liang;Female;F;London;2021-12-21
11550;Deb;Torres;Deb Torres;Female;F;Oxford;2022-01-20
11551;Shannon;Alvarez;Shannon Alvarez;Male;M;Colombes;2023-03-01
11552;Eddie;Rubio;Eddie Rubio;Male;M;Salzgitter;2024-01-06
11553;Sharon;Luo;Sharon Luo;Female;F;Reading;2023-08-22
11554;Sydney;Simmons;Sydney Simmons;Female;F;Tremblay-en-France;2023-05-08
11555;Alexandria;Henderson;Alexandria Henderson;Female;F;Esher-Molesey;2023-05-08
11556;Lucas;Evans;Lucas Evans;Male;M;Warrington;2023-12-21
11557;Felicia;Ramos;Felicia Ramos;Female;F;York;2023-08-08
11558;Ivan;Malhotra;Ivan Malhotra;Male;M;Woolston;2023-11-30
11559;Frederick;Subram;Frederick Subram;Male;M;Solingen;2023-11-29
11560;Whitney;Srini;Whitney Srini;Female;F;London;2023-12-03
11561;Briana;Dominguez;Briana Dominguez;Female;F;München;2022-02-19
11562;Jarrod;Gonzalez;Jarrod Gonzalez;Male;M;Leipzig;2023-06-26
11563;Cesar;Srini;Cesar Srini;Male;M;London;2023-07-05
11564;Jorge;Liang;Jorge Liang;Male;M;Frankfurt am Main;2022-02-16
11565;Erik;Diaz;Erik Diaz;Male;M;Berks;2023-09-08
11566;April;Shan;April Shan;Female;F;Cergy;2023-01-28
11567;Carla;Perez;Carla Perez;Female;F;Berlin;2023-03-15
11568;Alexia;Foster;Alexia Foster;Female;F;Cheltenham;2022-01-10
11569;Troy;Malhotra;Troy Malhotra;Male;M;West Sussex;2023-11-20
11570;Kristin;Andersen;Kristin Andersen;Female;F;Berlin;2022-03-25
11571;Joel;Sai;Joel Sai;Male;M;Orleans;2022-12-12
11572;Billy;Moreno;Billy Moreno;Male;M;Dunkerque;2022-12-09
11573;Meagan;Subram;Meagan Subram;Female;F;Woolston;2023-07-27
11574;Karla;Luo;Karla Luo;Female;F;West Sussex;2023-03-15
11575;Jackson;Campbell;Jackson Campbell;Male;M;Leeds;2022-01-20
11576;Micah;Zhu;Micah Zhu;Male;M;Croix;2022-12-15
11577;Janet;Serrano;Janet Serrano;Female;F;Paris;2022-12-21
11578;Trisha;Huang;Trisha Huang;Female;F;Pantin;2022-11-29
11579;Clayton;Beck;Clayton Beck;Male;M;Warrington;2023-07-31
11580;Melvin;Raje;Melvin Raje;Male;M;Berkshire;2023-04-16
11581;Cindy;Jordan;Cindy Jordan;Female;F;Paris;2023-02-11
11582;Claudia;Ma;Claudia Ma;Female;F;Pantin;2022-12-07
11583;Karla;Xu;Karla Xu;Female;F;Chatou;2022-12-21
11584;Devin;Carter;Devin Carter;Male;M;Neunkirchen;2023-09-16
11585;Kari;Perez;Kari Perez;Female;F;Billericay;2024-01-10
11586;Alberto;Romero;Alberto Romero;Male;M;York;2023-10-28
11587;Kevin;Bryant;Kevin Bryant;Male;M;Metz;2022-11-29
11588;Candace;Mehta;Candace Mehta;Female;F;Saint-Denis;2022-11-29
11589;Ebony;Malhotra;Ebony Malhotra;Female;F;London;2023-06-04
11590;Erika;Diaz;Erika Diaz;Female;F;Drancy;2022-12-01
11591;Stacey;Lu;Stacey Lu;Female;F;Versailles;2021-01-11
11592;Darrell;Raji;Darrell Raji;Male;M;Paris;2021-01-11
11593;Armando;Moreno;Armando Moreno;Male;M;Orleans;2021-01-21
11594;Corey;Goel;Corey Goel;Male;M;Verrieres Le Buisson;2023-08-17
11595;Sebastian;Howard;Sebastian Howard;Male;M;Erlangen;2023-12-30
11596;Roger;Raje;Roger Raje;Male;M;Runcorn;2023-10-01
11597;Janelle;Chandra;Janelle Chandra;Female;F;Orly;2024-01-05
11598;Meredith;Ruiz;Meredith Ruiz;Female;F;Saarbrücken;2022-03-11
11599;Melody;Diaz;Melody Diaz;Female;F;Les Ulis;2021-01-18
11600;Linda;Rubio;Linda Rubio;Female;F;Sèvres;2023-05-06
11601;Ivan;Raman;Ivan Raman;Male;M;Versailles;2021-01-19
11602;Larry;Gill;Larry Gill;Male;M;Salzgitter;2023-07-10
11603;Geoffrey;Gonzalez;Geoffrey Gonzalez;Male;M;London;2022-01-18
11604;Edgar;Sanchez;Edgar Sanchez;Male;M;Wokingham;2022-01-03
11605;Heidi;Subram;Heidi Subram;Female;F;Stuttgart;2022-03-08
11606;Melody;Ramos;Melody Ramos;Female;F;Morangis;2021-01-08
11607;Clinton;Moreno;Clinton Moreno;Male;M;Paris;2021-01-19
11608;Cesar;Madan;Cesar Madan;Male;M;Paris La Defense;2023-12-13
11609;Eugene;Ye;Eugene Ye;Male;M;York;2022-01-28
11610;Blake;Collins;Blake Collins;Male;M;Stoke-on-Trent;2022-01-10
11611;Ernest;Lin;Ernest Lin;Male;M;Orleans;2021-01-23
11612;Keith;Andersen;Keith Andersen;Male;M;Berkshire;2022-02-02
11613;Meredith;Prasad;Meredith Prasad;Female;F;Leipzig;2022-05-13
11614;Katrina;Sharma;Katrina Sharma;Female;F;Offenbach;2022-05-10
11615;Dwayne;Navarro;Dwayne Navarro;Male;M;Lancaster;2022-02-22
11616;Casey;Nath;Casey Nath;Female;F;Milton Keynes;2022-02-03
11617;Sean;Brooks;Sean Brooks;Male;M;Grossmont;2021-09-10
11618;Brian;Ramirez;Brian Ramirez;Male;M;Cliffside;2023-02-09
11619;Sierra;Young;Sierra Young;Female;F;Victoria;2023-02-08
11620;Megan;Rodriguez;Megan Rodriguez;Female;F;Bellingham;2023-02-08
11621;Leah;She;Leah She;Female;F;Bremerton;2023-08-01
11622;Gabriel;Allen;Gabriel Allen;Male;M;Kirkland;2023-04-08
11623;Angela;Perry;Angela Perry;Female;F;Fremont;2021-09-07
11624;Ryan;Smith;Ryan Smith;Male;M;Mill Valley;2021-09-21
11625;Zachary;Moore;Zachary Moore;Male;M;Palo Alto;2021-09-24
11626;Destiny;Rogers;Destiny Rogers;Female;F;San Francisco;2021-09-01
11627;Dalton;Gray;Dalton Gray;Male;M;Spring Valley;2023-08-27
11628;Mariah;Wood;Mariah Wood;Female;F;Bellflower;2021-09-12
11629;Isaiah;Wright;Isaiah Wright;Male;M;Newport Beach;2021-09-25
11630;Haley;Powell;Haley Powell;Female;F;Seattle;2021-09-21
11631;Antonio;Bennett;Antonio Bennett;Male;M;Langley;2023-02-07
11632;Alexandra;Jenkins;Alexandra Jenkins;Female;F;Langford;2023-01-30
11633;Thomas;Anderson;Thomas Anderson;Male;M;Burien;2023-11-13
11634;Samuel;Collins;Samuel Collins;Male;M;Puyallup;2023-03-11
11635;Darrell;Chande;Darrell Chande;Male;M;Beverly Hills;2023-02-08
11636;Kimberly;Cox;Kimberly Cox;Female;F;Daly City;2023-09-11
11637;Morgan;Hernandez;Morgan Hernandez;Female;F;Los Angeles;2023-02-08
11638;Antonio;Powell;Antonio Powell;Male;M;Mill Valley;2023-10-19
11639;Angelica;Perry;Angelica Perry;Female;F;Mill Valley;2023-11-09
11640;Chloe;Wilson;Chloe Wilson;Female;F;Langford;2023-03-15
11641;James;Chen;James Chen;Male;M;Cliffside;2023-01-30
11642;Morgan;Hughes;Morgan Hughes;Female;F;Oak Bay;2023-02-09
11643;Naomi;Munoz;Naomi Munoz;Female;F;Burien;2023-04-21
11644;Charles;Torres;Charles Torres;Male;M;Redmond;2023-05-17
11645;Gabriella;Turner;Gabriella Turner;Female;F;Salem;2023-11-10
11646;Anna;Foster;Anna Foster;Female;F;Burien;2023-07-15
11647;Randy;Wu;Randy Wu;Male;M;Cliffside;2023-02-15
11648;Kevin;Scott;Kevin Scott;Male;M;Chula Vista;2023-08-28
11649;Ian;White;Ian White;Male;M;Newport Beach;2023-04-05
11650;Caleb;Hayes;Caleb Hayes;Male;M;Glendale;2023-02-15
11651;Patricia;Garcia;Patricia Garcia;Female;F;Cliffside;2023-03-04
11652;Samuel;Russell;Samuel Russell;Male;M;Vancouver;2023-06-26
11653;Sydney;Peterson;Sydney Peterson;Female;F;Lebanon;2023-04-16
11654;Ariana;Sanchez;Ariana Sanchez;Female;F;Bellflower;2021-10-18
11655;Tamara;Sharma;Tamara Sharma;Female;F;Concord;2023-09-29
11656;Katelyn;Perez;Katelyn Perez;Female;F;Imperial Beach;2023-09-11
11657;Megan;Cox;Megan Cox;Female;F;Novato;2023-05-25
11658;Robert;Mitchell;Robert Mitchell;Male;M;Oakland;2023-04-23
11659;Miguel;Adams;Miguel Adams;Male;M;Sooke;2023-05-09
11660;Miranda;Gonzales;Miranda Gonzales;Female;F;Port Hammond;2023-05-08
11661;Jeremiah;James;Jeremiah James;Male;M;Cliffside;2023-04-06
11662;Ethan;Kumar;Ethan Kumar;Male;M;Milwaukie;2023-05-06
11663;Seth;Williams;Seth Williams;Male;M;Walla Walla;2021-10-28
11664;Alyssa;Morgan;Alyssa Morgan;Female;F;Burlingame;2021-10-27
11665;Janet;Dominguez;Janet Dominguez;Female;F;Chula Vista;2021-10-13
11666;Angel;Baker;Angel Baker;Male;M;Torrance;2021-10-17
11667;Blake;Moore;Blake Moore;Male;M;Walla Walla;2023-07-04
11668;Jada;Collins;Jada Collins;Female;F;Beverly Hills;2023-12-16
11669;Isabella;Simmons;Isabella Simmons;Female;F;Tacoma;2023-08-18
11670;Jacqueline;Perry;Jacqueline Perry;Female;F;Grossmont;2023-04-13
11671;Jessica;Brown;Jessica Brown;Female;F;El Cajon;2021-10-21
11672;Chad;Jai;Chad Jai;Male;M;Beverly Hills;2023-07-25
11673;Susan;Ye;Susan Ye;Female;F;Burien;2023-01-30
11674;Morgan;Rogers;Morgan Rogers;Female;F;Woodland Hills;2023-05-30
11675;Devin;Martinez;Devin Martinez;Male;M;Everett;2021-10-25
11676;Alan;Hu;Alan Hu;Male;M;Branch;2023-08-20
11677;Charles;Walker;Charles Walker;Male;M;Haney;2023-04-05
11678;Johnny;Chavez;Johnny Chavez;Male;M;Cheyenne;2021-10-10
11679;Dalton;Richardson;Dalton Richardson;Male;M;Puyallup;2023-10-13
11680;Kaylee;Nelson;Kaylee Nelson;Female;F;Redmond;2023-09-01
11681;Abigail;Jones;Abigail Jones;Female;F;Spokane;2023-03-07
11682;Kaitlyn;Hall;Kaitlyn Hall;Female;F;Tacoma;2023-09-05
11683;Greg;Taylor;Greg Taylor;Male;M;El Cajon;2021-10-05
11684;Devin;Parker;Devin Parker;Male;M;Redmond;2023-07-01
11685;Jose;Griffin;Jose Griffin;Male;M;Milwaukie;2023-03-11
11686;Luke;Edwards;Luke Edwards;Male;M;Glendale;2023-03-08
11687;Cody;Torres;Cody Torres;Male;M;La Jolla;2023-04-12
11688;Victoria;Morris;Victoria Morris;Female;F;Sedro Woolley;2021-10-02
11689;Ian;Diaz;Ian Diaz;Male;M;Edmonds;2023-08-26
11690;Caroline;Butler;Caroline Butler;Female;F;Port Orchard;2021-10-25
11691;Kaitlyn;Wilson;Kaitlyn Wilson;Female;F;Imperial Beach;2023-02-08
11692;Caleb;Gonzales;Caleb Gonzales;Male;M;Burbank;2023-07-07
11693;Hailey;Diaz;Hailey Diaz;Female;F;Haney;2023-01-28
11694;Jonathon;Ortega;Jonathon Ortega;Male;M;Colma;2023-04-11
11695;Logan;Campbell;Logan Campbell;Male;M;Beverly Hills;2023-04-09
11696;Mackenzie;Campbell;Mackenzie Campbell;Female;F;Tacoma;2021-10-01
11697;Eduardo;Lee;Eduardo Lee;Male;M;Oakland;2023-08-07
11698;Jackson;Wright;Jackson Wright;Male;M;Metchosin;2023-03-31
11699;Chase;Peterson;Chase Peterson;Male;M;Walla Walla;2023-05-29
11700;Xavier;Richardson;Xavier Richardson;Male;M;Woodland Hills;2023-02-02
11701;David;Hayes;David Hayes;Male;M;Novato;2023-04-24
11702;Jenny;Zhou;Jenny Zhou;Female;F;Burlingame;2023-05-17
11703;Kaylee;Baker;Kaylee Baker;Female;F;La Jolla;2023-02-13
11704;Evan;Hernandez;Evan Hernandez;Male;M;Santa Cruz;2023-07-07
11705;Brooke;Richardson;Brooke Richardson;Female;F;Woodland Hills;2021-10-28
11706;Blake;Perez;Blake Perez;Male;M;Burlingame;2023-03-08
11707;Natalie;Cook;Natalie Cook;Female;F;Woodland Hills;2021-10-10
11708;Elizabeth;Weisman;Elizabeth Weisman;Female;F;Lincoln Acres;2021-10-25
11709;Hailey;Collins;Hailey Collins;Female;F;Victoria;2023-03-11
11710;Zoe;Ramirez;Zoe Ramirez;Female;F;La Jolla;2023-11-23
11711;Daniel;Davis;Daniel Davis;Male;M;N. Vancouver;2023-02-07
11712;Shelby;Rogers;Shelby Rogers;Female;F;Haney;2023-02-04
11713;Kyle;Zhang;Kyle Zhang;Male;M;Kirkland;2023-07-07
11714;Alexandria;Long;Alexandria Long;Female;F;San Diego;2023-02-18
11715;Chloe;Robinson;Chloe Robinson;Female;F;San Gabriel;2023-12-26
11716;Evan;Kelly;Evan Kelly;Male;M;Daly City;2023-05-31
11717;Marcus;Jones;Marcus Jones;Male;M;Corvallis;2023-05-25
11718;Sarah;Jones;Sarah Jones;Female;F;Oregon City;2023-03-06
11719;Blake;Green;Blake Green;Male;M;Cliffside;2023-04-26
11720;Morgan;Morris;Morgan Morris;Female;F;San Diego;2023-05-17
11721;Jennifer;Alexander;Jennifer Alexander;Female;F;Lincoln Acres;2023-06-15
